00000000000002;2;
07898908893120;2;
00000000000003;3;
07898908893182;3;
00000000000004;4;
07898908893274;4;
00000000000005;5;
07898908893014;5;
00000000000006;6;
07898908893137;6;
00000000000007;7;
07898908893052;7;
00000000000008;8;
07898908893298;8;
00000000000009;9;
07898908893021;9;
00000000000010;10;
07898908893250;10;
00000000000011;11;
07898908893113;11;
00000000000012;12;
07898908893069;12;
00000000000013;13;
07898908893243;13;
00000000000015;15;
07898908893229;15;
00000000000016;16;
07898908893267;16;
00000000000018;18;
07896058503777;18;
00000000000019;19;
07896058503821;19;
00000000000020;20;
07896058503852;20;
00000000000021;21;
07896058500806;21;
00000000000022;22;
07896058500837;22;
00000000000029;29;
07896058503043;29;
00000000000030;30;
07896058500738;30;
00000000000031;31;
07896058500714;31;
00000000000032;32;
07896058500721;32;
00000000000033;33;
07896058500745;33;
00000000000034;34;
07896058500752;34;
00000000000037;37;
07896058516302;37;
00000000000042;42;
07896058505467;42;
00000000000044;44;
07896058505450;44;
00000000000046;46;
07896058505443;46;
00000000000047;47;
07896058505436;47;
00000000000048;48;
07896058505429;48;
00000000000051;51;
07896058502206;51;
00000000000052;52;
07896058502404;52;
00000000000054;54;
07896058503340;54;
00000000000055;55;
07896058503128;55;
00000000000056;56;
07896058503432;56;
00000000000058;58;
07896058503326;58;
00000000000059;59;
07896058503333;59;
00000000000061;61;
07896058503357;61;
00000000000066;66;
07896058501568;66;
00000000000071;71;
17898371130026;71;
00000000000072;72;
17898371130033;72;
00000000000073;73;
17898371130064;73;
00000000000074;74;
17898371130071;74;
00000000000081;81;
17898371130019;81;
00000000000085;85;
07896058502305;85;
00000000000088;88;
07896058510188;88;
00000000000089;89;
17898371130057;89;
00000000000090;90;
17897041125249;90;
00000000000091;91;
17897041125225;91;
00000000000092;92;
17897041125263;92;
00000000000093;93;
17897041125256;93;
00000000000094;94;
17897041125232;94;
00000000000095;95;
17897041125218;95;
00000000000096;96;
17897041125270;96;
00000000000097;97;
07896058503272;97;
00000000000098;98;
07896058503289;98;
00000000000103;103;
07898061110058;103;
00000000000104;104;
07898061110034;104;
00000000000130;130;
07896058516104;130;
00000000000138;138;
07896058507218;138;
00000000000139;139;
07896058507232;139;
00000000000142;142;
07896058503296;142;
00000000000144;144;
07898908893342;144;
00000000000145;145;
07898908893359;145;
00000000000263;263;
07898908893335;263;
00000000000417;417;
07896058503302;417;
00000000000442;442;
07896236300129;442;
00000000000443;443;
07896236300730;443;
00000000000444;444;
07896236300501;444;
00000000000445;445;
07896236300099;445;
00000000000446;446;
07896236300648;446;
00000000000447;447;
07896236300136;447;
00000000000456;456;
07896058503760;456;
00000000000457;457;
07896058503791;457;
00000000000458;458;
07896058503845;458;
07896058507225;459;
00000000000463;463;
07896058502152;463;
00000000000464;464;
07896058507256;464;
00000000000467;467;
07896058503319;467;
00000000000468;468;
07896058501506;468;
00000000000477;477;
07896058502329;477;
00000000000482;482;
07896058501407;482;
00000000000492;492;
07896058505023;492;
00000000000493;493;
17898371130088;493;
00000000000503;503;
07898908893441;503;
00000000000506;506;
07896058502107;506;
00000000000531;531;
07896058501100;531;
00000000000554;554;
07896058591507;554;
00000000000582;582;
07896058501209;582;
00000000000588;588;
07896058501308;588;
00000000000589;589;
07896058555004;589;
00000000000598;598;
07896058591613;598;
00000000000603;603;
07896058501704;603;
00000000000608;608;
07896058591637;608;
00000000000609;609;
07896058591644;609;
00000000000610;610;
07896058591606;610;
00000000000611;611;
07896058505504;611;
00000000000612;612;
07896058591323;612;
00000000000613;613;
07896058591804;613;
00000000000614;614;
07896058591972;614;
00000000000649;649;
07896058591958;649;
00000000000667;667;
07896058591682;667;
00000000000670;670;
07896058513660;670;
00000000000671;671;
07896058500592;671;
00000000000678;678;
07896481055522;678;
00000000000679;679;
00000000000680;680;
07896481033490;680;
00000000000683;683;
07896058591705;683;
00000000000696;696;
07896058505054;696;
00000000000701;701;
07896058591620;701;
00000000000710;710;
07896058592740;710;
00000000000722;722;
07896058504217;722;
00000000000744;744;
07896058592139;744;
00000000000745;745;
07896058592108;745;
00000000000746;746;
07896058591590;746;
00000000000751;751;
07896058503135;751;
00000000000758;758;
07896481056871;758;
00000000000763;763;
07896058592702;763;
00000000000765;765;
07896058592672;765;
00000000000767;767;
07896058592696;767;
00000000000769;769;
07896058592665;769;
00000000000787;787;
07896058593129;787;
00000000000797;797;
07896481055515;797;
00000000000798;798;
07896058592641;798;
00000000000799;799;
07896058592634;799;
00000000000801;801;
07896058592658;801;
00000000000806;806;
07896058500790;806;
00000000000810;810;
07896058500912;810;
00000000000814;814;
07896058593174;814;
00000000000820;820;
07896058593150;820;
00000000000823;823;
07898624090063;823;
00000000000824;824;
07896058593167;824;
00000000000825;825;
07898624090100;825;
00000000000826;826;
07898624090070;826;
00000000000837;837;
07896058591651;837;
00000000000850;850;
07898908893496;850;
00000000000854;854;
07896058591750;854;
00000000000855;855;
07896058593143;855;
00000000000881;881;
07896058593440;881;
00000000000883;883;
07896058593457;883;
00000000000886;886;
07896058593464;886;
00000000000888;888;
07896058593419;888;
00000000000889;889;
07896058593396;889;
00000000000890;890;
07896058593372;890;
00000000000941;941;
07896236305155;941;
00000000000965;965;
07896058593587;965;
00000000000966;966;
07896058591675;966;
00000000000995;995;
07896058594225;995;
00000000001025;1025;
07896058591668;1025;
00000000001026;1026;
07896058593662;1026;
00000000001030;1030;
07896058592719;1030;
00000000001032;1032;
07896058591699;1032;
00000000001039;1039;
07898908893472;1039;
00000000001052;1052;
07896481033377;1052;
00000000001053;1053;
07896058517521;1053;
00000000001054;1054;
07896058517422;1054;
00000000001055;1055;
07896236300860;1055;
00000000001056;1056;
07896058592733;1056;
00000000001057;1057;
07896058591989;1057;
00000000001058;1058;
07896481057106;1058;
00000000001059;1059;
07896058505214;1059;
00000000001060;1060;
07896481056123;1060;
00000000001061;1061;
07896481056079;1061;
00000000001062;1062;
07896481056093;1062;
00000000001063;1063;
07896481056116;1063;
00000000001064;1064;
07896481056086;1064;
00000000001065;1065;
07896481056109;1065;
00000000001066;1066;
07896481056796;1066;
00000000001067;1067;
07896481056925;1067;
00000000001068;1068;
07896058516098;1068;
00000000001069;1069;
07896058592627;1069;
00000000001070;1070;
07896481056161;1070;
00000000001071;1071;
07896481056185;1071;
00000000001072;1072;
07896481056178;1072;
00000000001073;1073;
07898108150146;1073;
00000000001074;1074;
07896481033384;1074;
00000000001075;1075;
07896481055676;1075;
00000000001076;1076;
07896058591521;1076;
00000000001077;1077;
07896058504668;1077;
00000000001078;1078;
07898021636093;1078;
00000000001079;1079;
07898021636024;1079;
00000000001080;1080;
07898021636031;1080;
00000000001081;1081;
07898021636017;1081;
00000000001082;1082;
07898021636055;1082;
00000000001083;1083;
07898021636000;1083;
00000000001084;1084;
07898021636048;1084;
00000000001085;1085;
07898021636062;1085;
00000000001086;1086;
07898021636086;1086;
00000000001087;1087;
07898021635508;1087;
00000000001088;1088;
07898021635515;1088;
00000000001089;1089;
07898021635546;1089;
00000000001090;1090;
07898021635553;1090;
00000000001091;1091;
07898021637519;1091;
00000000001092;1092;
07898021637533;1092;
00000000001093;1093;
07898021637540;1093;
00000000001094;1094;
07898021637526;1094;
00000000001095;1095;
07898021637502;1095;
00000000001096;1096;
07898021637557;1096;
00000000001097;1097;
07898021637564;1097;
00000000001098;1098;
07898021633504;1098;
00000000001099;1099;
07898021633511;1099;
00000000001100;1100;
07898021633535;1100;
00000000001101;1101;
07898021633542;1101;
00000000001102;1102;
07898021638059;1102;
00000000001103;1103;
07898021638004;1103;
00000000001104;1104;
07898021638028;1104;
00000000001105;1105;
07898021638042;1105;
00000000001106;1106;
07898021638035;1106;
00000000001107;1107;
07898021638011;1107;
00000000001108;1108;
07898021638066;1108;
00000000001109;1109;
07898021638080;1109;
00000000001110;1110;
07898021633061;1110;
00000000001111;1111;
07898021633016;1111;
00000000001112;1112;
07898021633030;1112;
00000000001113;1113;
07898021633054;1113;
00000000001114;1114;
07898021633047;1114;
00000000001115;1115;
07898021633023;1115;
00000000001116;1116;
07898021633009;1116;
00000000001117;1117;
07898021633085;1117;
00000000001118;1118;
07896306612848;1118;
00000000001119;1119;
07896306612862;1119;
00000000001120;1120;
07896306612855;1120;
00000000001121;1121;
07896306617508;1121;
00000000001122;1122;
07896306618307;1122;
00000000001123;1123;
07898530840011;1123;
00000000001124;1124;
07896058591941;1124;
00000000001125;1125;
07898371130326;1125;
00000000001126;1126;
07896350809379;1126;
00000000001127;1127;
07896236300228;1127;
00000000001128;1128;
07896236300266;1128;
00000000001129;1129;
07896286614863;1129;
00000000001130;1130;
00000000001131;1131;
07898021636079;1131;
00000000001132;1132;
07898021635522;1132;
00000000001133;1133;
07896481033407;1133;
00000000001134;1134;
00000000001135;1135;
00000000001136;1136;
00000000001137;1137;
00000000001138;1138;
00000000001139;1139;
00000000001140;1140;
00000000001141;1141;
00000000001142;1142;
00000000001143;1143;
00000000001144;1144;
00000000001145;1145;
00000000001146;1146;
00000000001147;1147;
00000000001148;1148;
00000000001149;1149;
00000000001150;1150;
00000000001151;1151;
00000000001152;1152;
00000000001153;1153;
00000000001154;1154;
00000000001155;1155;
00000000001156;1156;
00000000001157;1157;
00000000001158;1158;
00000000001159;1159;
00000000001160;1160;
00000000001161;1161;
00000000001162;1162;
00000000001163;1163;
00000000001164;1164;
00000000001165;1165;
00000000001166;1166;
00000000001167;1167;
00000000001168;1168;
00000000001169;1169;
00000000001170;1170;
00000000001171;1171;
07898021631012;1171;
00000000001172;1172;
07896685200063;1172;
00000000001173;1173;
00000000001174;1174;
00000000031174;1174;
00000000001175;1175;
00000000001176;1176;
07622300862299;1176;
00000000001177;1177;
07622300862466;1177;
00000000001178;1178;
07891000460214;1178;
00000000001179;1179;
07891000003299;1179;
00000000001180;1180;
07896306616396;1180;
00000000001181;1181;
07896665280573;1181;
00000000001182;1182;
07896665280931;1182;
00000000001183;1183;
07896665280979;1183;
00000000001184;1184;
07891118013487;1184;
00000000001185;1185;
07891118011957;1185;
00000000001186;1186;
00000000001187;1187;
00000000001188;1188;
00000000001189;1189;
00000000001190;1190;
00000000001191;1191;
00000000001192;1192;
00000000001193;1193;
00000000001194;1194;
00000000001195;1195;
00000000001196;1196;
00000000001197;1197;
00000000001198;1198;
07896481033414;1198;
00000000001199;1199;
00000000001200;1200;
00000000001201;1201;
00000000001202;1202;
07896058594362;1202;
00000000001203;1203;
07896058594348;1203;
00000000001204;1204;
07896058594331;1204;
00000000001205;1205;
07896058594355;1205;
00000000001206;1206;
07896306618437;1206;
00000000001207;1207;
07898021633078;1207;
00000000001208;1208;
00000000001209;1209;
00000000001210;1210;
00000000001211;1211;
00000000001212;1212;
00000000001213;1213;
07896286614870;1213;
00000000001214;1214;
07895800400142;1214;
00000000001215;1215;
07895800400159;1215;
00000000001216;1216;
07895800400227;1216;
00000000001217;1217;
07895800400180;1217;
00000000001218;1218;
00000000001219;1219;
07896058593471;1219;
00000000001220;1220;
07898908893328;1220;
00000000001221;1221;
00000000001222;1222;
00000000001223;1223;
00000000001224;1224;
00000000001225;1225;
07898021638073;1225;
00000000001226;1226;
00000000001227;1227;
07896058510119;1227;
00000000001228;1228;
07898021631111;1228;
00000000001229;1229;
00000000001230;1230;
00000000001231;1231;
00000000001232;1232;
00000000001233;1233;
00000000001234;1234;
00000000001235;1235;
00000000001236;1236;
00000000001237;1237;
07898032485000;1237;
00000000001238;1238;
07898032485017;1238;
00000000001239;1239;
07898032484980;1239;
00000000001240;1240;
07898032487158;1240;
00000000001241;1241;
00000000001242;1242;
00000000001243;1243;
00000000001244;1244;
00000000001245;1245;
00000000001246;1246;
00000000001247;1247;
00000000001248;1248;
00000000001249;1249;
07896058591552;1249;
00000000001250;1250;
07896058592689;1250;
00000000001251;1251;
07898961989044;1251;
00000000001252;1252;
07898961989020;1252;
00000000001253;1253;
07898961989068;1253;
00000000001254;1254;
00000000001255;1255;
00000000001256;1256;
00000000001257;1257;
00000000001258;1258;
00000000001259;1259;
00000000001260;1260;
00000000001261;1261;
07896058594621;1261;
00000000001262;1262;
07896058594669;1262;
00000000001263;1263;
07896058594638;1263;
00000000001264;1264;
00000000001265;1265;
00000000001266;1266;
00000000001267;1267;
00000000001268;1268;
00000000001269;1269;
00000000001270;1270;
00000000001271;1271;
00000000001272;1272;
00000000001273;1273;
00000000001274;1274;
00000000001275;1275;
00000000001276;1276;
00000000001277;1277;
00000000001278;1278;
00000000001279;1279;
00000000001280;1280;
00000000001281;1281;
00000000001282;1282;
00000000001283;1283;
00000000001284;1284;
07891151026567;1284;
00000000001285;1285;
07891151033800;1285;
00000000001286;1286;
07891151026574;1286;
00000000001287;1287;
00000000001288;1288;
00000000001289;1289;
00000000001290;1290;
07898021637748;1290;
00000000001291;1291;
07898021637731;1291;
00000000001292;1292;
07898021637762;1292;
00000000001293;1293;
07898021637755;1293;
00000000001294;1294;
07898021637700;1294;
00000000001295;1295;
07898021637724;1295;
00000000001296;1296;
07898021637717;1296;
00000000001297;1297;
00000000001298;1298;
07896306619465;1298;
00000000001299;1299;
07896058594591;1299;
00000000001300;1300;
00000000001301;1301;
00000000001302;1302;
00000000001303;1303;
00000000001304;1304;
00000000001305;1305;
07896058508239;1305;
00000000001306;1306;
00000000001307;1307;
00000000001308;1308;
07896665200731;1308;
00000000001309;1309;
07896665200052;1309;
00000000001310;1310;
00000000001311;1311;
00000000001312;1312;
00000000001313;1313;
00000000001314;1314;
00000000001315;1315;
00000000001316;1316;
00000000001317;1317;
00000000001318;1318;
00000000001319;1319;
00000000001320;1320;
00000000001321;1321;
00000000001322;1322;
00000000001323;1323;
00000000001324;1324;
00000000001325;1325;
00000000001326;1326;
00000000001327;1327;
00000000001328;1328;
00000000001329;1329;
00000000001330;1330;
00000000001331;1331;
00000000001332;1332;
00000000001333;1333;
00000000001334;1334;
00000000001335;1335;
00000000001336;1336;
00000000001337;1337;
00000000001338;1338;
00000000001339;1339;
00000000001340;1340;
00000000001341;1341;
00000000001342;1342;
00000000001343;1343;
07891118011971;1343;
00000000001344;1344;
07896058594553;1344;
00000000001345;1345;
07896058507683;1345;
00000000001346;1346;
07896058507690;1346;
00000000001347;1347;
07896058594584;1347;
00000000001348;1348;
07896665280894;1348;
00000000001349;1349;
00000000001350;1350;
00000000001351;1351;
00000000001352;1352;
00000000001353;1353;
00000000001354;1354;
00000000001355;1355;
00000000001356;1356;
00000000001357;1357;
00000000001358;1358;
00000000001359;1359;
00000000001360;1360;
